index,source_file,output_file,injection_type,framework,base_payload,variant_used,insertion_strategy,obfuscation_strategy,seed,timestamp
805,ST6INBKMLTFTUDWNHVI433RTQ5KYCWHG.pdf,polyglot_file_mindcrypt_0805.pdf,polyglot_file,mindcrypt,EICAR,$h+h* EiCaR-Standard-Antivirus-Test-File!X5O!P%@AP[4\PZX54(P^)7CC)7}$,before_trailer,n/a,42,2026-07-25T08:45:50.719438
806,STEAY65OT7HNT3CKODVVW6W4362CSQDJ.pdf,dde_template_injection_AMTSO_0806.pdf,dde_template_injection,AMTSO,RANSIM,RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real,after_first_endobj,n/a,42,2026-07-25T08:47:41.443078
807,STG36KDTBPEJTVEWCY734EISHQ5ZUVWF.pdf,javascript_injection_AMTSO_0807.pdf,javascript_injection,AMTSO,RANSIM,SafeTest_RANSIM_KNOWBE4_ENCRYPTION_SIMULATION_TEST_NOT_REAL,after_first_endobj,js_charcode_array,42,2026-07-25T08:47:41.599794
808,SUMLKDI5IC2PYJY6ANGU6KYA37YZLFAD.pdf,dde_template_injection_AMTSO_0808.pdf,dde_template_injection,AMTSO,RANSIM,RANSIM-KnowBe4-Encryption-Simulation-Test-Not-Real-For-Safe-Research-Purposes,before_trailer,n/a,42,2026-07-25T08:47:41.604248
809,SUR4MPI7WKZHIFC6ZGVOWBXD6JWE76BV.pdf,ransomware_simulation_AtomicRedTeam_0809.pdf,ransomware_simulation,AtomicRedTeam,RANSIM,RANSIM_KNOWBE4_ENCRYPTION_SIMULATION_TEST_NOT_REAL,before_final_eof,js_base64_atob,42,2026-07-25T08:49:43.948234
810,SW62D5RJMAPDJWHDMA5DLJWWLMSYZE26.pdf,ransomware_simulation_RanSim_0810.pdf,ransomware_simulation,RanSim,RANSIM,KnowBe4_RANSIM_Encryption_Simulation_Test_Not_Real,after_first_endobj,js_unescape,42,2026-07-25T08:49:44.108180
811,SW6G4QILYS7QYXXVHMGTCXFHYU2QHV6Z.pdf,polyglot_file_mindcrypt_0811.pdf,polyglot_file,mindcrypt,RANSIM,RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real_Isolated,after_first_endobj,n/a,42,2026-07-25T08:49:44.109663
812,SWXZRJNZF6T5KP5U5WKDXL45TU34G632.pdf,shellcode_embedded_exe_AtomicRedTeam_0812.pdf,shellcode_embedded_exe,AtomicRedTeam,WICAR,WICAR_Browser_test_Payload_calc_exe_safe,before_trailer,n/a,42,2026-07-25T08:51:23.493602
813,SX6JO3YFA3C6TW6WORGN6LZKGLO3K2QJ.pdf,object_action_injection_AtomicRedTeam_0813.pdf,object_action_injection,AtomicRedTeam,WICAR,Safe_test_WICAR_Browser_Payload_calc_exe,before_final_eof,n/a,42,2026-07-25T08:51:23.547467
814,SXHJPFKQMVB3WUA6WOCOATLLVMBWKCCS.pdf,object_action_injection_AMTSO_0814.pdf,object_action_injection,AMTSO,WICAR,WICAR_browser-test-payload-calc-exe-safe,before_trailer,n/a,42,2026-07-25T08:51:23.549827
815,SYBT26QCMSRHEOFZDZM4TZ5CCJ6T34MF.pdf,dde_template_injection_AMTSO_0815.pdf,dde_template_injection,AMTSO,RANSIM,RANSIM_Knowbe4_Encryption_Simulation_Test_Not_Real,after_first_endobj,n/a,42,2026-07-25T08:52:28.130898
816,SZDKLCZIHUA5UQPEEMK4US67FDHO4SZD.pdf,steganographic_payload_mindcrypt_0816.pdf,steganographic_payload,mindcrypt,RANSIM,KnowBe4_RANSIM_encryption_simulation_test_not_real,after_first_endobj,n/a,42,2026-07-25T08:52:28.133290
817,SZYITDQYKPK6FN4ZP4NZB5QTKLZFT326.pdf,ransomware_simulation_RanSim_0817.pdf,ransomware_simulation,RanSim,RANSIM,SafeTest_RANSIM_Knowbe4_Encryption_Simulation_Not_Real,before_final_eof,js_unescape,42,2026-07-25T08:52:28.891469
818,T5YDZLEHT6CHH5L4TRKYQOFOCKXWR5DM.pdf,ssrf_AtomicRedTeam_0818.pdf,ssrf,AtomicRedTeam,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS,before_trailer,n/a,42,2026-07-25T08:53:59.438203
819,T6UERWTWNYUVPT45YBOFTBSDVEH7SR2E.pdf,dde_template_injection_AMTSO_0819.pdf,dde_template_injection,AMTSO,AMTSO,AMTSO_Potentially_Unwanted_Test_File_Not_Dangerous,before_final_eof,n/a,42,2026-07-25T08:53:59.441024
820,T7GYN5EOA7RVES22BVEIK24KNUZMNJDG.pdf,ransomware_simulation_RanSim_0820.pdf,ransomware_simulation,RanSim,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS_V1,before_trailer,js_charcode_array,42,2026-07-25T08:53:59.501022
821,T7NO5D5YLX4V5I7FBDQDAIXPBCLNAO7X.pdf,ransomware_simulation_AtomicRedTeam_0821.pdf,ransomware_simulation,AtomicRedTeam,WICAR,WICAR_Browser_Test_Payload_Calc_EXE_Safe,before_final_eof,js_unescape,42,2026-07-25T08:55:14.911179
822,TBI3APZQ4LEU3AO3OLYNCZLYYOO4ZOLB.pdf,llm_prompt_injection_custom_0822.pdf,llm_prompt_injection,custom,WICAR,Safe_WICAR_Browser_Test_Payload_Calc_EXE,before_trailer,n/a,42,2026-07-25T08:55:14.981987
823,TBSL3JP4OKORY5OXRTTF7MJE64PSQOO6.pdf,polyglot_file_Glasswall_0823.pdf,polyglot_file,Glasswall,WICAR,WICARBrowserTestPayloadCalcEXESafe,after_first_endobj,n/a,42,2026-07-25T08:55:15.055552
824,TD2LH5WWPKTV5W3X3BV3EUBJJ24GCTZ2.pdf,cross_site_scripting_WICAR_0824.pdf,cross_site_scripting,WICAR,EICAR,X5O!p%@aP[4\pZx54(p^)7Cc)7}$eIcAr-StAndArD-AntiViRus-tEsT-fIlE!$h+h*,after_first_endobj,n/a,42,2026-07-25T08:58:18.435749
825,TEEGK5AIZ426F27JXF2QAPKENCTIT2GG.pdf,ssrf_Metasploit_0825.pdf,ssrf,Metasploit,EICAR,x5o!P%@ap[4\pZx54(p^)7Cc)7}$EiCaR-StAnDaNd-aNTiViRuS-tEsT-fIlE!$H+h,before_trailer,n/a,42,2026-07-25T08:58:18.437382
826,TH2P4VQM6BSFZ24BKZPPITXPWJVJWF7H.pdf,polyglot_file_Glasswall_0826.pdf,polyglot_file,Glasswall,EICAR,X5O!p%@AP[4\pZx54(p^)7Cc)7}$EiCaR-Standard-AntiViruS-Test-File!$h+h*,before_final_eof,n/a,42,2026-07-25T08:58:18.527903
827,TH7VW3EZP3WJRNKKPMJFNOEEJY5MXQ5A.pdf,polyglot_file_mindcrypt_0827.pdf,polyglot_file,mindcrypt,RANSIM,RANSIM_knowbe4_encryption_simulation_test_not_real,after_first_endobj,n/a,42,2026-07-25T08:59:42.605674
828,THLKZHEPHTVPUJNWQ3L62RDZOIKMHE6X.pdf,object_action_injection_AtomicRedTeam_0828.pdf,object_action_injection,AtomicRedTeam,RANSIM,SafeTest_RANSIM_KNOWBE4_ENCRYPTION_SIMULATION_NOT_REAL,after_first_endobj,n/a,42,2026-07-25T08:59:42.682891
829,TLEMGWPUDGVX354P7HMCSBPERXLZWHHD.pdf,shellcode_embedded_exe_Metasploit_0829.pdf,shellcode_embedded_exe,Metasploit,RANSIM,ResearchSample-RANSIM-knowbe4-encryption-simulation-test-not-real-safe,after_first_endobj,n/a,42,2026-07-25T08:59:47.455504
830,TLFJXZ5TEG6X5AAUHTMVM4JEZVYFEVTS.pdf,steganographic_payload_Glasswall_0830.pdf,steganographic_payload,Glasswall,RANSIM,RANSIM_KNOWBE4_ENCRYPTION_SIMULATION_TEST_NOT_REAL,after_first_endobj,n/a,42,2026-07-25T09:00:50.831572
831,TMLSWMKGDE2PLE3QSREAPVVCNK7QXPRC.pdf,ssrf_Metasploit_0831.pdf,ssrf,Metasploit,RANSIM,knowbe4_RANSIM_ENCRYPTION_SIMULATION_TEST_NOT_REAL,before_final_eof,n/a,42,2026-07-25T09:00:50.837812
832,TMS7M2BLG2KPWG6X7X4M6HM6C6EOLKHA.pdf,steganographic_payload_mindcrypt_0832.pdf,steganographic_payload,mindcrypt,RANSIM,RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real,before_final_eof,n/a,42,2026-07-25T09:00:50.838487
833,TMSRHQWHA2ESM6JEZPWINH2VYPCKLSLS.pdf,steganographic_payload_Glasswall_0833.pdf,steganographic_payload,Glasswall,WICAR,WICAR_Browser_Test_Payload_Calc_Exe_Safe,before_trailer,n/a,42,2026-07-25T09:01:52.065448
834,TNAEWETY6GEU5CQUNT74ABIGQKQEXLTU.pdf,uri_redirect_phishing_WICAR_0834.pdf,uri_redirect_phishing,WICAR,WICAR,Safe_Wicar_Browser_Test_Payload_Calc_Exec,after_first_endobj,n/a,42,2026-07-25T09:01:52.420222
835,TNPZFHBSZAOTQBRUYZ4HMVLBZQIDOKJU.pdf,object_action_injection_AtomicRedTeam_0835.pdf,object_action_injection,AtomicRedTeam,WICAR,Wicar_BrowserTest_PayloadCalc_exe_Safe_Research,after_first_endobj,n/a,42,2026-07-25T09:01:52.563533
836,TPJL5GXHWWVZZWPULJLNK4V6MDEOHQDQ.pdf,steganographic_payload_Glasswall_0836.pdf,steganographic_payload,Glasswall,WICAR,WICar-Browser-Test- Payload-CA lc-Exe-Safe,after_first_endobj,n/a,42,2026-07-25T09:03:50.272723
837,TQB32TPQYRF2BVFF3S4ARJ26TSIHFHHL.pdf,cross_site_scripting_OWASP_0837.pdf,cross_site_scripting,OWASP,WICAR,Safe-Exe-WICAr-Browser-Test-PA yload-CA L-c,before_final_eof,n/a,42,2026-07-25T09:03:52.315766
838,TQKGJWYKJNTQWNW2HK7HS4AB3RHIFAYW.pdf,cross_site_scripting_WICAR_0838.pdf,cross_site_scripting,WICAR,WICAR,WICAr_Browser_test_Payload_Ca_l_Exe_Safe,before_final_eof,n/a,42,2026-07-25T09:03:52.444094
839,TQSAKC5ZXKO27EPBJ7HLTN2K3CW5L4MR.pdf,xfa_acroform_injection_WICAR_0839.pdf,xfa_acroform_injection,WICAR,WICAR,WICAR_BROWSER_TEST_PAYLOAD_CALC_EXE_SAFE,before_trailer,n/a,42,2026-07-25T09:05:38.452520
840,TS4MM5OXQXRQD6PMXRTRS3INCBAMAXCO.pdf,javascript_injection_WICAR_0840.pdf,javascript_injection,WICAR,WICAR,SafeTestPayloadCalcExeWicarBrowser,before_trailer,js_unescape,42,2026-07-25T09:05:38.547036
841,TSMIELG5W75VQXCVNCAXWP6HYGEW4KOV.pdf,steganographic_payload_mindcrypt_0841.pdf,steganographic_payload,mindcrypt,WICAR,WICAR_Browser_Test_Payload_Calc_Exe_Safe_Verify,before_trailer,n/a,42,2026-07-25T09:05:38.600938
842,TTIW4RPBGSA7VUIZ6FAJFB3VIYGDENLI.pdf,xfa_acroform_injection_AMTSO_0842.pdf,xfa_acroform_injection,AMTSO,EICAR,X5OP%AP[4\pzx54(p^)7cc)7}$eicar-standard-antivirus-test-file!$h+h*,before_trailer,n/a,42,2026-07-25T09:08:01.140361
843,TU5MAMSG2RMTDZQDKBULDLWSVH6GSYHX.pdf,shellcode_embedded_exe_AtomicRedTeam_0843.pdf,shellcode_embedded_exe,AtomicRedTeam,EICAR,eICAR-standard-Antivirus-Test-File!$h+h* x5op%ap[4\pzx54(p^)7cc)7}$,after_first_endobj,n/a,42,2026-07-25T09:08:01.226696
844,TV2FR5ZDVPUTCZABFDGX5523SXF5WWIR.pdf,object_action_injection_AtomicRedTeam_0844.pdf,object_action_injection,AtomicRedTeam,EICAR,$H+h*X5O!p%@ap[4\pzx54(p^)7cc)7}eicar-standard-antivirus-test-file!$,after_first_endobj,n/a,42,2026-07-25T09:08:01.305991
845,TW5273JZ43VOQUCL7FRZ2N6STHYBBCQ4.pdf,dde_template_injection_AMTSO_0845.pdf,dde_template_injection,AMTSO,RANSIM,RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real,before_final_eof,n/a,42,2026-07-25T09:09:05.470824
846,TX6WQ3B3MEI45HD4AGOAYJUCMI7LOSFG.pdf,cross_site_scripting_OWASP_0846.pdf,cross_site_scripting,OWASP,RANSIM,KnowBe4_RANSIM_Knowledge_Encryption_Test_Simulation_Not_Malware,after_first_endobj,n/a,42,2026-07-25T09:09:05.471953
847,TYLWGSX5OYKE27DHTQXUJTBMKMHMKY3B.pdf,xfa_acroform_injection_AMTSO_0847.pdf,xfa_acroform_injection,AMTSO,RANSIM,Simulation_Test_Not_Real_KnowBe4_RANSIM_Encryption,before_trailer,n/a,42,2026-07-25T09:09:05.476307
848,TYQ2Y24KMBHFOCYET2QDX4C4YBNM7CBY.pdf,javascript_injection_WICAR_0848.pdf,javascript_injection,WICAR,EICAR,X5O!p%@ap[4\pzx54(p^)7cc)7}$eicar-standard-antivirus-test-file!$h+h*,after_first_endobj,js_unescape,42,2026-07-25T09:11:49.211274
849,TZSZSGZVI7P44AUKHWEPGY3OVXOFWVPW.pdf,xfa_acroform_injection_WICAR_0849.pdf,xfa_acroform_injection,WICAR,EICAR,x5o!P%@Ap[4\pzx54(P^)7Cc)7}EICAR-STANDARD-ANTIVIRUS-TEST-FILE!$H+$H,before_final_eof,n/a,42,2026-07-25T09:11:49.216884
850,U23MNPFKWDU6QBI3PCJ5KCLGX3RO4LMN.pdf,object_action_injection_AtomicRedTeam_0850.pdf,object_action_injection,AtomicRedTeam,EICAR,X5O!p%@Ap[4\pzX54(p^)7Cc)7}$Eicar-Standard-Antivirus-Test-File!$h+h*,after_first_endobj,n/a,42,2026-07-25T09:11:49.218340
851,U36BZP574S3IQ7SGZYCFBDLL7ZYAAG6I.pdf,steganographic_payload_Glasswall_0851.pdf,steganographic_payload,Glasswall,WICAR,WICARbROWSERTESTPAYLOADCALCexeSAFE,after_first_endobj,n/a,42,2026-07-25T09:12:41.039920
852,U477BYZ62U5WAU5AK5HEDGW4FH75NBCH.pdf,dde_template_injection_AMTSO_0852.pdf,dde_template_injection,AMTSO,WICAR,SafeTestPayloadCalcWICARBROWSERexe,before_final_eof,n/a,42,2026-07-25T09:12:41.041196
853,U4KYMMKKOPMN5E4H4J3X3L3KQ5HUY7GF.pdf,xfa_acroform_injection_AMTSO_0853.pdf,xfa_acroform_injection,AMTSO,WICAR,WICARBrowserTestPayloadCalcExeSafe,before_final_eof,n/a,42,2026-07-25T09:12:41.044052
854,U55XYWRRRDDHAJPPHG6QWKZSAVKMQ5W5.pdf,object_action_injection_AMTSO_0854.pdf,object_action_injection,AMTSO,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS,before_trailer,n/a,42,2026-07-25T09:14:17.299878
855,U5CA6R4P5ZCQELXPJW3N2OHTGXSHH5RH.pdf,javascript_injection_AMTSO_0855.pdf,javascript_injection,AMTSO,AMTSO,amtsopotentiallyunwantedtestfilenotdangerous,before_final_eof,js_base64_atob,42,2026-07-25T09:14:17.300824
856,U7DUK2J5PKLFHRD5VN7MWJWRF23MHANT.pdf,polyglot_file_Glasswall_0856.pdf,polyglot_file,Glasswall,AMTSO,SafeTestFile_AMTSO-POTENTIALLY-UNWANTED-TEST-FILE-NOT-DANGEROUS_Safe,before_final_eof,n/a,42,2026-07-25T09:14:17.302636
857,U7OKI6X3E3WT4VGYZ3UEQHTPYGLID22Z.pdf,ssrf_AtomicRedTeam_0857.pdf,ssrf,AtomicRedTeam,AMTSO,AMTSO-Potentially-Unwanted-Test-File-Not-Dangerous,after_first_endobj,n/a,42,2026-07-25T09:15:29.046467
858,UA3OOIACW35JEO2KZX4QCFGCAQFNNRVC.pdf,ransomware_simulation_RanSim_0858.pdf,ransomware_simulation,RanSim,AMTSO,SafeTestFile_AMTSO_POTENTIALLY_UNWANTED_NOT_DANGEROUS,before_final_eof,js_charcode_array,42,2026-07-25T09:15:29.086573
859,UA55FQO7YFJPF45VIJCGELKJ6KPWTIFY.pdf,polyglot_file_mindcrypt_0859.pdf,polyglot_file,mindcrypt,AMTSO,AMTSO_Potentially_Unwanted_Test_File_Not_Dangerous_Scan,before_final_eof,n/a,42,2026-07-25T09:15:29.092276
860,UBMWACPAJYUGJDM7NMNO2DQSSA75FPI4.pdf,llm_prompt_injection_custom_0860.pdf,llm_prompt_injection,custom,WICAR,WICAR-BROWSER-TEST-PAYLOAD-CALC-EXE-SAFE-RESEARCH,before_trailer,n/a,42,2026-07-25T09:17:19.733310
861,UCIKEOE37G6VMOPEL5X4QHEPAIQP6RJ4.pdf,javascript_injection_AMTSO_0861.pdf,javascript_injection,AMTSO,WICAR,wicar_Browser_test_Payload_calc_exe_safe,after_first_endobj,split_concat,42,2026-07-25T09:17:19.855600
862,UE63E6G7FS4PMX2SXEHC22Y753FSQD4N.pdf,uri_redirect_phishing_AMTSO_0862.pdf,uri_redirect_phishing,AMTSO,WICAR,WICAR_BROWSER_TEST_PAYLOAD_CALC_EXE_SAFE_V1,before_trailer,n/a,42,2026-07-25T09:17:19.926912
863,UEMMUYNAALNXKRS5ILRPOG726T7H5LFC.pdf,xfa_acroform_injection_WICAR_0863.pdf,xfa_acroform_injection,WICAR,WICAR,WICARBrowserTestPayloadCalcEXESafe,after_first_endobj,n/a,42,2026-07-25T09:18:14.902303
864,UETFHQQCDHQCJRPJIH64RZ23U65GG7ZE.pdf,javascript_injection_WICAR_0864.pdf,javascript_injection,WICAR,WICAR,wicar-browseertestpayloadcalcexesafe,after_first_endobj,split_concat,42,2026-07-25T09:18:14.994015
865,UFP4NVRL3IKKQO3UOKLOHNXMN7YRYKML.pdf,uri_redirect_phishing_AMTSO_0865.pdf,uri_redirect_phishing,AMTSO,WICAR,Safe_WICAR_BROWSE_TEST_PAYLOAD_CALC_EXE_,after_first_endobj,n/a,42,2026-07-25T09:18:15.072066
866,UFTWPHWPAMA7G4B6F5SMUFNA3HU6H5UW.pdf,xfa_acroform_injection_AMTSO_0866.pdf,xfa_acroform_injection,AMTSO,EICAR,X5O!p%@aP[4\pZx54(p^)7Cc)7}$eIcAr-StAnDaNd-AntiViRus-tEsT-fIlE!$h+h*,before_final_eof,n/a,42,2026-07-25T09:21:14.617067
867,UHB2FR7SVNEMVG7ILGEDDB27TN3D4VF6.pdf,object_action_injection_AtomicRedTeam_0867.pdf,object_action_injection,AtomicRedTeam,EICAR,x5o!p%@ap[4\pzX54(p^)7cc)7}$EiCaR-StAndArd-AntiViRus-tEsT-fIlE!$H+h,before_final_eof,n/a,42,2026-07-25T09:21:14.739621
868,UHWGINMX7GWQH3ZETPVR2RSLTPQVEYX6.pdf,ransomware_simulation_AtomicRedTeam_0868.pdf,ransomware_simulation,AtomicRedTeam,EICAR,X5O!p%@AP[4\pZx54(P^)7Cc)7}$eIcAr-Standard-Antivirus-Test-File!$H+H*,before_final_eof,js_base64_atob,42,2026-07-25T09:21:14.743068
869,UIAWYVO3ZI6VIPTWV6TB7CFFNGCQ23PA.pdf,dde_template_injection_AMTSO_0869.pdf,dde_template_injection,AMTSO,RANSIM,RANSIM_knowbe4_encryption_simulation_test_not_real,before_final_eof,n/a,42,2026-07-25T09:22:28.515375
870,UJ4BLXG5WVOR74SEFBHIMJZYVQCVV3EZ.pdf,steganographic_payload_Glasswall_0870.pdf,steganographic_payload,Glasswall,RANSIM,RANSIM_KNOWBE4_Encryption_Simulation_Test_Not_Real_,after_first_endobj,n/a,42,2026-07-25T09:22:29.926513
871,UKNH3OQ2LY6SZKEQ7ITIOEHER4BHZEEN.pdf,cross_site_scripting_WICAR_0871.pdf,cross_site_scripting,WICAR,RANSIM,_SafeTest_RANSIM_KNOWBE4_Encryption_Simulation_Not_Real,before_trailer,n/a,42,2026-07-25T09:22:30.141640
872,ULCLOMI3UKLP64SCVDH4CHNACUNJWMNC.pdf,javascript_injection_WICAR_0872.pdf,javascript_injection,WICAR,EICAR,X5O!p%@AP[4\PZX54(P^)7CC)7}$EicAr-StAndArD-AntiViRus-tEsT-fIlE!$h+h*,before_trailer,split_concat,42,2026-07-25T09:25:39.603130
873,UOACIWTADOMG5C2EIMOJ5VQGHCQCBIIR.pdf,ssrf_Metasploit_0873.pdf,ssrf,Metasploit,EICAR,x5o!P%@ap[4\pzx54(p^)7cc)7}$eIcar-standard-antiVirus-Test-File!$H+H*,before_final_eof,n/a,42,2026-07-25T09:25:39.644072
874,UTVR3ZCQQTFJN3CD6K4XMQMGZRCE4H7K.pdf,xfa_acroform_injection_AMTSO_0874.pdf,xfa_acroform_injection,AMTSO,EICAR,X5O!p%@Ap[4\Pzx54(P^)7Cc)7}$EiCar-Standard-Antivirus-Test-File!$H+h*,before_trailer,n/a,42,2026-07-25T09:25:39.761440
875,UVYRVFB5BCPH4AQFJKWX2KAUBHBYJO7B.pdf,steganographic_payload_mindcrypt_0875.pdf,steganographic_payload,mindcrypt,EICAR,EiCaR-STD-ANT-VIR-TEST-FILE!$H+H* X5O!P%@AP[4\PZX54(P^)7CC)7}$,before_trailer,n/a,42,2026-07-25T09:28:52.350427
876,UYH346BTJFOKSLYYXQBAVLVHBEJPYXZ5.pdf,uri_redirect_phishing_AMTSO_0876.pdf,uri_redirect_phishing,AMTSO,EICAR,$H+H*! EICAR-STANDARD-ANTIVIRUS-TEST-FILE X5O!P%@AP[4\PZX54(P^)7CC)7}$,after_first_endobj,n/a,42,2026-07-25T09:28:52.355744
877,UYVKK7PJFMNTBTBYH7TSLDJ4WM2G4MNN.pdf,xfa_acroform_injection_WICAR_0877.pdf,xfa_acroform_injection,WICAR,EICAR,X5O!P%@AP[4\PZX54(P^)7CC)7}$ EICAR-ANTIVIRUS-TEST-FILE!$H+H*,before_trailer,n/a,42,2026-07-25T09:28:52.431119
878,UZ24VCW32BGC524CZI3QWY7LKJJXZ2ZZ.pdf,ransomware_simulation_AtomicRedTeam_0878.pdf,ransomware_simulation,AtomicRedTeam,WICAR,WICar-Browser-Test-Payload-Calc-EXE-Safe,before_final_eof,js_plain,42,2026-07-25T09:29:57.942516
879,V43BBGOXKQVDHJ3ICAOI3APQSTRGNTKB.pdf,shellcode_embedded_exe_AtomicRedTeam_0879.pdf,shellcode_embedded_exe,AtomicRedTeam,WICAR,Safe-WICAr_Browser_test_payload_calc_exe,before_trailer,n/a,42,2026-07-25T09:29:57.952944
880,V5BPYCHUXYL6NY7HNB7SZHSWT7J7W6GC.pdf,javascript_injection_WICAR_0880.pdf,javascript_injection,WICAR,WICAR,WICAR__Browser-Test_Payload_Calc-EXE-Safe_Research,after_first_endobj,js_charcode_array,42,2026-07-25T09:29:58.017902
881,V7S4LR4S6BF5I3AFUOXHPTZC4RMCD6ZE.pdf,dde_template_injection_AtomicRedTeam_0881.pdf,dde_template_injection,AtomicRedTeam,RANSIM,RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real,before_trailer,n/a,42,2026-07-25T09:31:53.620190
882,VAYJSMYKM3T4PN4CBWA5ELI5EEWVRPTY.pdf,ransomware_simulation_AtomicRedTeam_0882.pdf,ransomware_simulation,AtomicRedTeam,RANSIM,RANSIM_KnowBe4_EnCrypTion_SimulAtion_tEsT_noT_ReAl,before_final_eof,js_hex_escapes,42,2026-07-25T09:31:53.658025
883,VBIAQQSSCXZFKZTBZCYGIU4IJTA54DCY.pdf,cross_site_scripting_WICAR_0883.pdf,cross_site_scripting,WICAR,RANSIM,SafeTest_RANSIM_KnowBe4_Encryption_Simulation_NotReal,before_final_eof,n/a,42,2026-07-25T09:31:53.739211
884,VC5EUPXAEEJEGF7MR4MD4FP7EYAQBMFK.pdf,xfa_acroform_injection_WICAR_0884.pdf,xfa_acroform_injection,WICAR,RANSIM,RANSIM_knowbe4_encryption_simulation_test_not_real,before_final_eof,n/a,42,2026-07-25T09:33:18.544043
885,VCJ7JJLLASUDBR4Z54NLOWUBCMWVPCNT.pdf,xfa_acroform_injection_AMTSO_0885.pdf,xfa_acroform_injection,AMTSO,RANSIM,KnowBe4_RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real,before_final_eof,n/a,42,2026-07-25T09:33:18.545576
886,VDWP6Q64TMEWDW2TCZ4TGUJX44EK6E36.pdf,llm_prompt_injection_custom_0886.pdf,llm_prompt_injection,custom,RANSIM,Research_RANSIM_KnowBe4_Encryption_Simulation_Test_Not_Real_SafeTestString,before_final_eof,n/a,42,2026-07-25T09:33:18.548425
887,VELUXRRXN2I54VRZZSVQZO7HVHQDIVUP.pdf,object_action_injection_AMTSO_0887.pdf,object_action_injection,AMTSO,AMTSO,AMTSO_POTENTIALLY_UNWANTED_TEST_FILE_NOT_DANGEROUS,before_trailer,n/a,42,2026-07-25T09:34:53.960146
888,VEXYPG46TFZM6MYGMJCVZ7WLIGRTSBAO.pdf,steganographic_payload_mindcrypt_0888.pdf,steganographic_payload,mindcrypt,AMTSO,aMTSO-Potentially-Unwanted-Test-File-Not-Dangerous,before_trailer,n/a,42,2026-07-25T09:34:53.963930
889,VGYROI7GPRFUEH3N7Q6KKH6AVQRI2NYK.pdf,polyglot_file_mindcrypt_0889.pdf,polyglot_file,mindcrypt,AMTSO,AMTSO-POTENTIALLY_UNWANTED_TEST_FILE-NOT_DANGEROUS,after_first_endobj,n/a,42,2026-07-25T09:34:53.966998
890,VHMQFZ7HL5HDQKATFMZYKLQ2KSBBBLNT.pdf,steganographic_payload_mindcrypt_0890.pdf,steganographic_payload,mindcrypt,EICAR,X5O!p%@aP[4\pZx54(p^)7Cc)7}$EiCaR-StAndArD-AntiViRus-tEsT-fIlE!$h+h*,after_first_endobj,n/a,42,2026-07-25T09:37:36.602361
891,VIM7QYT5BTQU2DZ5YSODAFBLJFMZUPUY.pdf,steganographic_payload_mindcrypt_0891.pdf,steganographic_payload,mindcrypt,EICAR,x5o!p%@ap[4\pzX54(p^)7cc)7}$eicar-standard-antivirus-test-file!$H+H*,before_final_eof,n/a,42,2026-07-25T09:37:36.603223
892,VJRDAXENL7KN3L7MPL2ARVWNE6YOL5PU.pdf,dde_template_injection_AtomicRedTeam_0892.pdf,dde_template_injection,AtomicRedTeam,EICAR,X5O!p%@aP[4\pZx54(p^)7Cc)7}$EiCaRStandardAntiVirusTestFile!$h+h*,before_final_eof,n/a,42,2026-07-25T09:37:36.698217
893,VKTESXP6UNEVB4JDX5F3YTI7IEY6BEQ7.pdf,xfa_acroform_injection_WICAR_0893.pdf,xfa_acroform_injection,WICAR,RANSIM,RANSIM_Knowbe4_Encryption_Simulation_Test_Not_Real,after_first_endobj,n/a,42,2026-07-25T09:38:41.937744
894,VKYCBKG23DZUNRHO3X6XJJ6UGS6PEAYD.pdf,ssrf_Metasploit_0894.pdf,ssrf,Metasploit,RANSIM,SafeTest_RANSIM-Knowbe4-Encryption-Simulation-Test-NOT-Real,before_trailer,n/a,42,2026-07-25T09:38:42.052672
895,VLF7KA6JL4JZHRZRBIXSQUKFDMTF5R6Y.pdf,steganographic_payload_mindcrypt_0895.pdf,steganographic_payload,mindcrypt,RANSIM,RANSIM_KNOWBE4_encryption_simulation_test_not_real,before_trailer,n/a,42,2026-07-25T09:38:42.191308
896,VM32CDIWSDC4S5YMYFZBF4MP7SXFSCPO.pdf,dde_template_injection_AMTSO_0896.pdf,dde_template_injection,AMTSO,RANSIM,RANSIM_KNOWBE4_ENCRYPTION_SIMULATION_TEST_NOT_REAL,before_trailer,n/a,42,2026-07-25T09:39:52.630782
897,VMAVPNCX4546X5JYE5USJNJDWXJKFQOL.pdf,cross_site_scripting_WICAR_0897.pdf,cross_site_scripting,WICAR,RANSIM,knowbe4_encryption_simulation_test_not_real_RANSIM,after_first_endobj,n/a,42,2026-07-25T09:39:52.705838
